Time,Event,Key/Button,PositionX,PositionY
2024-06-08 21:42:46, Mouse Move,,,1051,688
2024-06-08 21:42:46, Mouse Move,,,1052,688
2024-06-08 21:42:47, Mouse Move,,,1052,687
2024-06-08 21:42:47, Mouse Move,,,1054,687
2024-06-08 21:42:47, Mouse Move,,,1054,686
2024-06-08 21:42:47, Mouse Move,,,1055,686
2024-06-08 21:42:47, Mouse Move,,,1055,685
2024-06-08 21:42:47, Mouse Move,,,1056,682
2024-06-08 21:42:47, Mouse Move,,,1057,680
2024-06-08 21:42:47, Mouse Move,,,1059,676
2024-06-08 21:42:47, Mouse Move,,,1061,671
2024-06-08 21:42:47, Mouse Move,,,1064,666
2024-06-08 21:42:47, Mouse Move,,,1065,661
2024-06-08 21:42:47, Mouse Move,,,1066,657
2024-06-08 21:42:47, Mouse Move,,,1067,655
2024-06-08 21:42:47, Mouse Move,,,1069,653
2024-06-08 21:42:47, Mouse Move,,,1069,652
2024-06-08 21:42:47, Mouse Move,,,1070,651
2024-06-08 21:42:47, Mouse Move,,,1070,650
2024-06-08 21:42:47, Mouse Move,,,1070,648
2024-06-08 21:42:47, Mouse Move,,,1071,648
2024-06-08 21:42:47, Mouse Move,,,1071,647
2024-06-08 21:42:48, Mouse Move,,,1067,640
2024-06-08 21:42:48, Mouse Move,,,1061,626
2024-06-08 21:42:48, Mouse Move,,,1053,607
2024-06-08 21:42:48, Mouse Move,,,1048,582
2024-06-08 21:42:48, Mouse Move,,,1047,563
2024-06-08 21:42:48, Mouse Move,,,1047,543
2024-06-08 21:42:48, Mouse Move,,,1049,526
2024-06-08 21:42:48, Mouse Move,,,1051,513
2024-06-08 21:42:48, Mouse Move,,,1054,503
2024-06-08 21:42:48, Mouse Move,,,1056,497
2024-06-08 21:42:48, Mouse Move,,,1057,492
2024-06-08 21:42:48, Mouse Move,,,1059,488
2024-06-08 21:42:48, Mouse Move,,,1060,487
2024-06-08 21:42:48, Mouse Move,,,1061,485
2024-06-08 21:42:48, Mouse Move,,,1061,483
2024-06-08 21:42:48, Mouse Move,,,1062,482
2024-06-08 21:42:48, Mouse Move,,,1064,481
2024-06-08 21:42:48, Mouse Move,,,1065,480
2024-06-08 21:42:48, Mouse Move,,,1066,478
2024-06-08 21:42:48, Mouse Move,,,1067,477
2024-06-08 21:42:48, Mouse Move,,,1067,476
2024-06-08 21:42:48, Mouse Move,,,1069,476
2024-06-08 21:42:57, Key Press,`,,
2024-06-08 21:43:04, Key Press,`,,
2024-06-08 21:43:08, Mouse Move,,,1147,479
2024-06-08 21:43:08, Mouse Move,,,1235,481
2024-06-08 21:43:08, Mouse Move,,,1312,485
2024-06-08 21:43:08, Mouse Move,,,1376,488
2024-06-08 21:43:08, Mouse Move,,,1405,488
2024-06-08 21:43:08, Mouse Move,,,1424,488
2024-06-08 21:43:08, Mouse Move,,,1437,487
2024-06-08 21:43:08, Mouse Move,,,1447,486
2024-06-08 21:43:08, Mouse Move,,,1456,486
2024-06-08 21:43:08, Mouse Move,,,1464,485
2024-06-08 21:43:08, Mouse Move,,,1467,483
2024-06-08 21:43:08, Mouse Move,,,1471,483
2024-06-08 21:43:08, Mouse Move,,,1474,482
2024-06-08 21:43:08, Mouse Move,,,1475,482
2024-06-08 21:43:08, Mouse Move,,,1476,482
2024-06-08 21:43:08, Mouse Move,,,1477,482
2024-06-08 21:43:08, Mouse Move,,,1479,482
2024-06-08 21:43:08, Mouse Move,,,1480,481
2024-06-08 21:43:08, Mouse Move,,,1481,481
2024-06-08 21:43:08, Mouse Move,,,1482,481
2024-06-08 21:43:08, Mouse Move,,,1484,481
2024-06-08 21:43:08, Mouse Move,,,1485,481
2024-06-08 21:43:08, Mouse Move,,,1486,481
2024-06-08 21:43:08, Mouse Move,,,1487,481
2024-06-08 21:43:08, Mouse Move,,,1489,481
2024-06-08 21:43:08, Mouse Move,,,1490,481
2024-06-08 21:43:08, Mouse Move,,,1491,481
2024-06-08 21:43:08, Mouse Move,,,1492,481
2024-06-08 21:43:08, Mouse Move,,,1494,481
2024-06-08 21:43:08, Mouse Move,,,1495,481
2024-06-08 21:43:08, Mouse Move,,,1497,481
2024-06-08 21:43:08, Mouse Move,,,1499,481
2024-06-08 21:43:08, Mouse Move,,,1500,481
2024-06-08 21:43:08, Mouse Move,,,1502,481
2024-06-08 21:43:08, Mouse Move,,,1504,481
2024-06-08 21:43:08, Mouse Move,,,1505,481
2024-06-08 21:43:08, Mouse Move,,,1506,481
2024-06-08 21:43:08, Mouse Move,,,1509,480
2024-06-08 21:43:08, Mouse Move,,,1510,480
2024-06-08 21:43:08, Mouse Move,,,1511,478
2024-06-08 21:43:08, Mouse Move,,,1512,477
2024-06-08 21:43:08, Mouse Move,,,1515,475
2024-06-08 21:43:08, Mouse Move,,,1517,471
2024-06-08 21:43:08, Mouse Move,,,1520,463
2024-06-08 21:43:08, Mouse Move,,,1525,452
2024-06-08 21:43:08, Mouse Move,,,1529,435
2024-06-08 21:43:08, Mouse Move,,,1532,418
2024-06-08 21:43:08, Mouse Move,,,1535,407
2024-06-08 21:43:08, Mouse Move,,,1536,398
2024-06-08 21:43:08, Mouse Move,,,1536,392
2024-06-08 21:43:08, Mouse Move,,,1536,387
2024-06-08 21:43:08, Mouse Move,,,1536,383
2024-06-08 21:43:08, Mouse Move,,,1536,381
2024-06-08 21:43:08, Mouse Move,,,1536,378
2024-06-08 21:43:08, Mouse Move,,,1536,376
2024-06-08 21:43:09, Mouse Move,,,1524,376
2024-06-08 21:43:09, Mouse Move,,,1501,380
2024-06-08 21:43:09, Mouse Move,,,1451,384
2024-06-08 21:43:09, Mouse Move,,,1388,383
2024-06-08 21:43:09, Mouse Move,,,1343,381
2024-06-08 21:43:09, Mouse Move,,,1317,378
2024-06-08 21:43:09, Mouse Move,,,1298,375
2024-06-08 21:43:09, Mouse Move,,,1279,370
2024-06-08 21:43:09, Mouse Move,,,1261,366
2024-06-08 21:43:09, Mouse Move,,,1242,362
2024-06-08 21:43:09, Mouse Move,,,1219,357
2024-06-08 21:43:09, Mouse Move,,,1201,353
2024-06-08 21:43:09, Mouse Move,,,1183,351
2024-06-08 21:43:09, Mouse Move,,,1171,348
2024-06-08 21:43:09, Mouse Move,,,1158,347
2024-06-08 21:43:09, Mouse Move,,,1149,346
2024-06-08 21:43:09, Mouse Move,,,1139,345
2024-06-08 21:43:09, Mouse Move,,,1132,343
2024-06-08 21:43:09, Mouse Move,,,1124,343
2024-06-08 21:43:09, Mouse Move,,,1118,342
2024-06-08 21:43:09, Mouse Move,,,1113,342
2024-06-08 21:43:09, Mouse Move,,,1111,342
2024-06-08 21:43:09, Mouse Move,,,1108,342
2024-06-08 21:43:09, Mouse Move,,,1107,341
2024-06-08 21:43:10, Mouse Move,,,1097,341
2024-06-08 21:43:10, Mouse Move,,,1082,340
2024-06-08 21:43:10, Mouse Move,,,1061,337
2024-06-08 21:43:10, Mouse Move,,,1041,333
2024-06-08 21:43:10, Mouse Move,,,1028,330
2024-06-08 21:43:10, Mouse Move,,,1018,327
2024-06-08 21:43:10, Mouse Move,,,1012,326
2024-06-08 21:43:10, Mouse Move,,,1007,325
2024-06-08 21:43:10, Mouse Move,,,1003,323
2024-06-08 21:43:10, Mouse Move,,,1001,322
2024-06-08 21:43:10, Mouse Move,,,999,322
2024-06-08 21:43:10, Mouse Move,,,997,321
2024-06-08 21:43:10, Mouse Move,,,996,321
2024-06-08 21:43:10, Mouse Move,,,994,321
2024-06-08 21:43:10, Mouse Move,,,994,320
2024-06-08 21:43:10, Mouse Move,,,993,320
2024-06-08 21:43:10, Mouse Move,,,992,320
2024-06-08 21:43:11, Mouse Move,,,1045,303
2024-06-08 21:43:11, Mouse Move,,,1119,290
2024-06-08 21:43:11, Mouse Move,,,1187,281
2024-06-08 21:43:11, Mouse Move,,,1216,278
2024-06-08 21:43:11, Mouse Move,,,1232,277
2024-06-08 21:43:11, Mouse Move,,,1244,277
2024-06-08 21:43:11, Mouse Move,,,1251,277
2024-06-08 21:43:11, Mouse Move,,,1256,277
2024-06-08 21:43:11, Mouse Move,,,1259,277
2024-06-08 21:43:11, Mouse Move,,,1261,277
2024-06-08 21:43:11, Mouse Move,,,1262,277
2024-06-08 21:43:11, Mouse Move,,,1264,277
2024-06-08 21:43:11, Mouse Move,,,1264,278
2024-06-08 21:43:11, Mouse Move,,,1265,278
2024-06-08 21:43:11, Mouse Move,,,1266,279
2024-06-08 21:43:11, Mouse Move,,,1266,280
2024-06-08 21:43:11, Mouse Move,,,1267,280
2024-06-08 21:43:11, Mouse Move,,,1269,283
2024-06-08 21:43:11, Mouse Move,,,1269,284
2024-06-08 21:43:11, Mouse Move,,,1270,285
2024-06-08 21:43:11, Mouse Move,,,1270,288
2024-06-08 21:43:11, Mouse Move,,,1271,289
2024-06-08 21:43:11, Mouse Move,,,1271,290
2024-06-08 21:43:11, Mouse Move,,,1271,291
2024-06-08 21:43:11, Mouse Move,,,1272,293
2024-06-08 21:43:11, Mouse Move,,,1272,294
2024-06-08 21:43:11, Mouse Move,,,1272,295
2024-06-08 21:43:11, Mouse Move,,,1272,296
2024-06-08 21:43:11, Mouse Move,,,1272,298
2024-06-08 21:43:11, Mouse Move,,,1272,299
2024-06-08 21:43:11, Mouse Move,,,1272,300
2024-06-08 21:43:11, Mouse Move,,,1272,301
2024-06-08 21:43:12, Mouse Move,,,1272,303
2024-06-08 21:43:12, Mouse Move,,,1272,304
2024-06-08 21:43:12, Mouse Move,,,1272,305
2024-06-08 21:43:12, Mouse Move,,,1274,306
2024-06-08 21:43:12, Mouse Move,,,1274,308
2024-06-08 21:43:12, Mouse Move,,,1274,309
2024-06-08 21:43:12, Mouse Move,,,1274,310
2024-06-08 21:43:12, Mouse Move,,,1274,311
2024-06-08 21:43:12, Mouse Move,,,1273,314
2024-06-08 21:43:12, Mouse Move,,,1272,315
2024-06-08 21:43:12, Mouse Move,,,1269,316
2024-06-08 21:43:12, Mouse Move,,,1266,318
2024-06-08 21:43:12, Mouse Move,,,1262,320
2024-06-08 21:43:12, Mouse Move,,,1256,321
2024-06-08 21:43:12, Mouse Move,,,1248,323
2024-06-08 21:43:12, Mouse Move,,,1241,324
2024-06-08 21:43:12, Mouse Move,,,1233,324
2024-06-08 21:43:12, Mouse Move,,,1226,324
2024-06-08 21:43:12, Mouse Move,,,1219,324
2024-06-08 21:43:12, Mouse Move,,,1213,324
2024-06-08 21:43:12, Mouse Move,,,1206,324
2024-06-08 21:43:12, Mouse Move,,,1199,324
2024-06-08 21:43:12, Mouse Move,,,1194,324
2024-06-08 21:43:12, Mouse Move,,,1188,323
2024-06-08 21:43:12, Mouse Move,,,1184,323
2024-06-08 21:43:12, Mouse Move,,,1182,323
2024-06-08 21:43:12, Mouse Move,,,1179,323
2024-06-08 21:43:12, Mouse Move,,,1177,323
2024-06-08 21:43:12, Mouse Move,,,1176,323
2024-06-08 21:43:12, Mouse Move,,,1174,323
2024-06-08 21:43:12, Mouse Move,,,1173,323
2024-06-08 21:43:12, Mouse Move,,,1172,323
2024-06-08 21:43:12, Mouse Move,,,1171,323
2024-06-08 21:43:12, Mouse Move,,,1169,323
2024-06-08 21:43:12, Mouse Move,,,1168,322
2024-06-08 21:43:12, Mouse Move,,,1166,322
2024-06-08 21:43:12, Mouse Move,,,1164,322
2024-06-08 21:43:12, Mouse Move,,,1162,322
2024-06-08 21:43:12, Mouse Move,,,1158,321
2024-06-08 21:43:12, Mouse Move,,,1156,321
2024-06-08 21:43:12, Mouse Move,,,1152,320
2024-06-08 21:43:12, Mouse Move,,,1147,320
2024-06-08 21:43:12, Mouse Move,,,1141,318
2024-06-08 21:43:12, Mouse Move,,,1133,318
2024-06-08 21:43:12, Mouse Move,,,1123,318
2024-06-08 21:43:12, Mouse Move,,,1114,317
2024-06-08 21:43:12, Mouse Move,,,1103,317
2024-06-08 21:43:12, Mouse Move,,,1091,317
2024-06-08 21:43:12, Mouse Move,,,1081,317
2024-06-08 21:43:12, Mouse Move,,,1073,317
2024-06-08 21:43:12, Mouse Move,,,1067,317
2024-06-08 21:43:12, Mouse Move,,,1063,318
2024-06-08 21:43:12, Mouse Move,,,1061,318
2024-06-08 21:43:12, Mouse Move,,,1059,318
2024-06-08 21:43:12, Mouse Move,,,1058,318
2024-06-08 21:43:12, Mouse Move,,,1057,318
2024-06-08 21:43:13, Mouse Move,,,1064,321
2024-06-08 21:43:13, Mouse Move,,,1076,326
2024-06-08 21:43:13, Mouse Move,,,1087,329
2024-06-08 21:43:13, Mouse Move,,,1096,331
2024-06-08 21:43:13, Mouse Move,,,1104,333
2024-06-08 21:43:13, Mouse Move,,,1110,334
2024-06-08 21:43:13, Mouse Move,,,1115,334
2024-06-08 21:43:13, Mouse Move,,,1120,334
2024-06-08 21:43:13, Mouse Move,,,1124,335
2024-06-08 21:43:13, Mouse Move,,,1129,335
2024-06-08 21:43:13, Mouse Move,,,1132,335
2024-06-08 21:43:13, Mouse Move,,,1137,335
2024-06-08 21:43:13, Mouse Move,,,1142,335
2024-06-08 21:43:13, Mouse Move,,,1146,335
2024-06-08 21:43:13, Mouse Move,,,1151,335
2024-06-08 21:43:13, Mouse Move,,,1155,335
2024-06-08 21:43:13, Mouse Move,,,1159,335
2024-06-08 21:43:13, Mouse Move,,,1162,335
2024-06-08 21:43:13, Mouse Move,,,1166,333
2024-06-08 21:43:13, Mouse Move,,,1169,332
2024-06-08 21:43:13, Mouse Move,,,1171,332
2024-06-08 21:43:13, Mouse Move,,,1172,332
2024-06-08 21:43:13, Mouse Move,,,1175,331
2024-06-08 21:43:13, Mouse Move,,,1176,331
2024-06-08 21:43:13, Mouse Move,,,1177,331
2024-06-08 21:43:13, Mouse Move,,,1179,330
2024-06-08 21:43:13, Mouse Move,,,1180,330
2024-06-08 21:43:13, Mouse Move,,,1181,330
2024-06-08 21:43:13, Mouse Move,,,1182,330
2024-06-08 21:43:13, Mouse Move,,,1184,328
2024-06-08 21:43:13, Mouse Move,,,1185,328
2024-06-08 21:43:13, Mouse Move,,,1186,328
2024-06-08 21:43:13, Mouse Move,,,1187,328
2024-06-08 21:43:13, Mouse Move,,,1189,328
2024-06-08 21:43:13, Mouse Move,,,1190,328
2024-06-08 21:43:13, Mouse Move,,,1192,328
2024-06-08 21:43:13, Mouse Move,,,1194,328
2024-06-08 21:43:13, Mouse Move,,,1195,328
2024-06-08 21:43:13, Mouse Move,,,1196,328
2024-06-08 21:43:13, Mouse Move,,,1197,328
2024-06-08 21:43:16, Mouse Move,,,1200,321
2024-06-08 21:43:16, Mouse Move,,,1202,312
2024-06-08 21:43:16, Mouse Move,,,1204,305
2024-06-08 21:43:16, Mouse Move,,,1205,300
2024-06-08 21:43:16, Mouse Move,,,1206,295
2024-06-08 21:43:16, Mouse Move,,,1207,292
2024-06-08 21:43:16, Mouse Move,,,1207,290
2024-06-08 21:43:16, Mouse Move,,,1209,288
2024-06-08 21:43:16, Mouse Move,,,1209,287
2024-06-08 21:43:16, Mouse Move,,,1210,286
2024-06-08 21:43:16, Mouse Move,,,1210,285
2024-06-08 21:43:16, Mouse Move,,,1211,283
2024-06-08 21:43:16, Mouse Move,,,1211,282
2024-06-08 21:43:16, Mouse Move,,,1212,281
2024-06-08 21:43:16, Mouse Move,,,1214,281
2024-06-08 21:43:16, Mouse Move,,,1214,280
2024-06-08 21:43:16, Mouse Move,,,1215,278
2024-06-08 21:43:16, Mouse Move,,,1216,278
2024-06-08 21:43:16, Mouse Move,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:17, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Scroll,,,1217,277
2024-06-08 21:43:18, Mouse Move,,,1211,280
2024-06-08 21:43:18, Mouse Move,,,1196,285
2024-06-08 21:43:18, Mouse Move,,,1177,290
2024-06-08 21:43:18, Mouse Move,,,1158,293
2024-06-08 21:43:18, Mouse Move,,,1141,295
2024-06-08 21:43:18, Mouse Move,,,1126,295
2024-06-08 21:43:18, Mouse Move,,,1111,295
2024-06-08 21:43:18, Mouse Move,,,1097,295
2024-06-08 21:43:18, Mouse Move,,,1087,295
2024-06-08 21:43:18, Mouse Move,,,1079,295
2024-06-08 21:43:18, Mouse Move,,,1073,293
2024-06-08 21:43:18, Mouse Move,,,1068,293
2024-06-08 21:43:18, Mouse Move,,,1064,292
2024-06-08 21:43:18, Mouse Move,,,1062,292
2024-06-08 21:43:18, Mouse Move,,,1059,291
2024-06-08 21:43:18, Mouse Move,,,1057,291
2024-06-08 21:43:18, Mouse Move,,,1056,291
2024-06-08 21:43:19, Mouse Move,,,1054,291
2024-06-08 21:43:19, Mouse Move,,,1053,291
2024-06-08 21:43:19, Mouse Move,,,1052,291
2024-06-08 21:43:19, Mouse Move,,,1052,291
2024-06-08 21:43:19, Mouse Move,,,1051,294
2024-06-08 21:43:19, Mouse Move,,,1051,295
2024-06-08 21:43:19, Mouse Move,,,1051,298
2024-06-08 21:43:19, Mouse Move,,,1051,300
2024-06-08 21:43:19, Mouse Move,,,1051,301
2024-06-08 21:43:19, Mouse Move,,,1051,304
2024-06-08 21:43:19, Mouse Move,,,1051,306
2024-06-08 21:43:19, Mouse Move,,,1051,308
2024-06-08 21:43:19, Mouse Move,,,1051,309
2024-06-08 21:43:19, Mouse Move,,,1049,310
2024-06-08 21:43:19, Mouse Move,,,1049,311
2024-06-08 21:43:19, Mouse Move,,,1049,313
2024-06-08 21:43:19, Mouse Move,,,1049,315
2024-06-08 21:43:19, Mouse Move,,,1049,316
2024-06-08 21:43:19, Mouse Move,,,1049,318
2024-06-08 21:43:19, Mouse Move,,,1050,319
2024-06-08 21:43:19, Mouse Move,,,1050,320
2024-06-08 21:43:19, Mouse Move,,,1050,321
2024-06-08 21:43:19, Mouse Move,,,1051,323
2024-06-08 21:43:19, Mouse Move,,,1051,324
2024-06-08 21:43:19, Mouse Move,,,1051,325
2024-06-08 21:43:19, Mouse Move,,,1052,325
2024-06-08 21:43:19, Mouse Move,,,1054,325
2024-06-08 21:43:19, Mouse Move,,,1054,326
2024-06-08 21:43:19, Mouse Move,,,1056,326
2024-06-08 21:43:19, Mouse Move,,,1057,326
2024-06-08 21:43:19, Mouse Move,,,1059,326
2024-06-08 21:43:19, Mouse Move,,,1061,328
2024-06-08 21:43:19, Mouse Move,,,1066,328
2024-06-08 21:43:19, Mouse Move,,,1077,328
2024-06-08 21:43:19, Mouse Move,,,1102,330
2024-06-08 21:43:19, Mouse Move,,,1166,336
2024-06-08 21:43:19, Mouse Move,,,1230,344
2024-06-08 21:43:19, Mouse Move,,,1279,350
2024-06-08 21:43:19, Mouse Move,,,1301,353
2024-06-08 21:43:19, Mouse Move,,,1315,354
2024-06-08 21:43:19, Mouse Move,,,1324,354
2024-06-08 21:43:19, Mouse Move,,,1330,354
2024-06-08 21:43:19, Mouse Move,,,1332,354
2024-06-08 21:43:19, Mouse Move,,,1335,354
2024-06-08 21:43:19, Mouse Move,,,1336,354
2024-06-08 21:43:19, Mouse Move,,,1337,354
2024-06-08 21:43:19, Mouse Move,,,1339,354
2024-06-08 21:43:20, Mouse Move,,,1333,352
2024-06-08 21:43:20, Mouse Move,,,1326,351
2024-06-08 21:43:20, Mouse Move,,,1321,350
2024-06-08 21:43:20, Mouse Move,,,1316,348
2024-06-08 21:43:20, Mouse Move,,,1313,347
2024-06-08 21:43:20, Mouse Move,,,1311,347
2024-06-08 21:43:20, Mouse Move,,,1308,346
2024-06-08 21:43:20, Mouse Move,,,1307,346
2024-06-08 21:43:20, Mouse Move,,,1304,345
2024-06-08 21:43:20, Mouse Move,,,1303,345
2024-06-08 21:43:20, Mouse Move,,,1302,345
2024-06-08 21:43:20, Mouse Move,,,1301,343
2024-06-08 21:43:20, Mouse Move,,,1299,343
2024-06-08 21:43:20, Mouse Move,,,1298,343
2024-06-08 21:43:20, Mouse Move,,,1298,342
2024-06-08 21:43:20, Mouse Move,,,1297,342
2024-06-08 21:43:20, Mouse Move,,,1296,342
2024-06-08 21:43:20, Mouse Move,,,1294,342
2024-06-08 21:43:20, Mouse Move,,,1294,341
2024-06-08 21:43:20, Mouse Move,,,1293,341
2024-06-08 21:43:20, Mouse Move,,,1292,341
2024-06-08 21:43:20, Mouse Move,,,1291,340
2024-06-08 21:43:20, Mouse Move,,,1289,338
2024-06-08 21:43:20, Mouse Move,,,1288,338
2024-06-08 21:43:20, Mouse Move,,,1288,337
2024-06-08 21:43:20, Mouse Move,,,1287,336
2024-06-08 21:43:20, Mouse Move,,,1284,335
2024-06-08 21:43:20, Mouse Move,,,1283,333
2024-06-08 21:43:20, Mouse Move,,,1282,332
2024-06-08 21:43:20, Mouse Move,,,1281,331
2024-06-08 21:43:20, Mouse Move,,,1279,331
2024-06-08 21:43:20, Mouse Move,,,1279,330
2024-06-08 21:43:20, Mouse Move,,,1278,330
2024-06-08 21:43:20, Mouse Move,,,1278,328
2024-06-08 21:43:20, Mouse Move,,,1277,328
2024-06-08 21:43:20, Mouse Move,,,1276,328
2024-06-08 21:43:20, Mouse Move,,,1276,327
2024-06-08 21:43:20, Mouse Move,,,1274,327
2024-06-08 21:43:21, Mouse Move,,,1274,326
2024-06-08 21:43:21, Mouse Move,,,1273,326
2024-06-08 21:43:21, Mouse Move,,,1272,325
2024-06-08 21:43:21, Mouse Move,,,1269,325
2024-06-08 21:43:21, Mouse Move,,,1264,322
2024-06-08 21:43:21, Mouse Move,,,1251,318
2024-06-08 21:43:21, Mouse Move,,,1234,313
2024-06-08 21:43:21, Mouse Move,,,1222,311
2024-06-08 21:43:21, Mouse Move,,,1213,308
2024-06-08 21:43:21, Mouse Move,,,1209,308
2024-06-08 21:43:21, Mouse Move,,,1206,307
2024-06-08 21:43:21, Mouse Move,,,1204,307
2024-06-08 21:43:21, Mouse Move,,,1202,307
2024-06-08 21:43:21, Mouse Move,,,1201,307
2024-06-08 21:43:21, Mouse Move,,,1199,307
2024-06-08 21:43:21, Mouse Move,,,1198,307
2024-06-08 21:43:21, Mouse Move,,,1197,308
2024-06-08 21:43:21, Mouse Move,,,1196,308
2024-06-08 21:43:21, Mouse Move,,,1193,308
2024-06-08 21:43:21, Mouse Move,,,1192,309
2024-06-08 21:43:21, Mouse Move,,,1189,309
2024-06-08 21:43:21, Mouse Move,,,1186,309
2024-06-08 21:43:21, Mouse Move,,,1179,311
2024-06-08 21:43:21, Mouse Move,,,1167,313
2024-06-08 21:43:21, Mouse Move,,,1153,315
2024-06-08 21:43:21, Mouse Move,,,1136,316
2024-06-08 21:43:21, Mouse Move,,,1123,316
2024-06-08 21:43:21, Mouse Move,,,1116,318
2024-06-08 21:43:21, Mouse Move,,,1109,318
2024-06-08 21:43:21, Mouse Move,,,1107,318
2024-06-08 21:43:21, Mouse Move,,,1104,318
2024-06-08 21:43:21, Mouse Move,,,1103,318
2024-06-08 21:43:21, Mouse Move,,,1102,318
2024-06-08 21:43:21, Mouse Move,,,1101,318
2024-06-08 21:43:23, Mouse Move,,,1097,320
2024-06-08 21:43:23, Mouse Move,,,1091,323
2024-06-08 21:43:23, Mouse Move,,,1078,326
2024-06-08 21:43:23, Mouse Move,,,1058,329
2024-06-08 21:43:23, Mouse Move,,,1031,329
2024-06-08 21:43:23, Mouse Move,,,1006,328
2024-06-08 21:43:23, Mouse Move,,,987,326
2024-06-08 21:43:23, Mouse Move,,,974,323
2024-06-08 21:43:23, Mouse Move,,,964,321
2024-06-08 21:43:23, Mouse Move,,,957,318
2024-06-08 21:43:23, Mouse Move,,,951,317
2024-06-08 21:43:23, Mouse Move,,,947,316
2024-06-08 21:43:23, Mouse Move,,,944,316
2024-06-08 21:43:23, Mouse Move,,,942,315
2024-06-08 21:43:23, Mouse Move,,,941,315
2024-06-08 21:43:23, Mouse Move,,,939,313
2024-06-08 21:43:23, Mouse Move,,,938,313
2024-06-08 21:43:23, Mouse Move,,,937,313
2024-06-08 21:43:23, Mouse Move,,,936,313
2024-06-08 21:43:23, Mouse Move,,,936,314
2024-06-08 21:43:23, Mouse Move,,,936,315
2024-06-08 21:43:23, Mouse Move,,,936,316
2024-06-08 21:43:23, Mouse Move,,,936,316
2024-06-08 21:43:23, Mouse Move,,,936,318
2024-06-08 21:43:23, Mouse Move,,,936,319
2024-06-08 21:43:23, Mouse Move,,,937,320
2024-06-08 21:43:23, Mouse Move,,,937,321
2024-06-08 21:43:23, Mouse Move,,,939,323
2024-06-08 21:43:23, Mouse Move,,,940,324
2024-06-08 21:43:23, Mouse Move,,,941,324
2024-06-08 21:43:23, Mouse Move,,,941,325
2024-06-08 21:43:23, Mouse Move,,,942,325
2024-06-08 21:43:23, Mouse Move,,,944,326
2024-06-08 21:43:24, Mouse Move,,,944,328
2024-06-08 21:43:24, Mouse Move,,,945,328
2024-06-08 21:43:24, Mouse Move,,,945,329
2024-06-08 21:43:24, Mouse Move,,,946,329
2024-06-08 21:43:24, Mouse Move,,,946,330
2024-06-08 21:43:24, Mouse Move,,,947,330
2024-06-08 21:43:24, Mouse Move,,,947,331
2024-06-08 21:43:24, Mouse Move,,,949,331
2024-06-08 21:43:24, Mouse Move,,,950,333
2024-06-08 21:43:24, Mouse Move,,,951,334
2024-06-08 21:43:24, Mouse Move,,,952,334
2024-06-08 21:43:24, Mouse Move,,,954,335
